roduid,UWI,lifetime_end,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,chemgroup1_any,chemgroup1_all,chemgroup2_any,chemgroup2_all,chemgroup3_any,chemgroup3_all,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,wellbore_category,manual_scale,packer_vs_tac,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,lifetimedays,contains_imputed
GB29KSDO91320053195064,706-84-6010,2018-04-29,Tubing,0.0,80.0,65.0,144.03984119999996,69.20526123,5.075999737,TAC_BELOW_NIP,1,0,0,0,0,0,1.1623249,1.162324902,17.1,2.59,Vertical,Y,OTHER_ANCHOR,76.95553000000002,137.776028,62.14674300000001,124.220665,51.420315,175.640981,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,874,106.05,106.05,106.05,0.0,189.55,0.0,9523.6,1.75,526,0
GB57TKMU06425211811632,706-84-6010,2020-04-15,Tubing,3.0,80.0,65.0,144.03999330000005,60.0,5.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,1.1623249,1.162324902,0.0,2.59,Vertical,Y,OTHER_ANCHOR,76.18847099999998,129.757694,53.569224,136.479507,65.627347,202.106854,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,874,119.36,119.36,119.36,1679.46,127.67,0.0,9720.4,1.75,375,0
GB77EGYE69326338990131,707-62-1895,2017-01-13,Sucker Rod Pump,0.0,75.0,60.0,169.3999939,81.15599823,5.7699999810000016,TAC_ABOVE_NIP,1,0,1,1,0,0,3.58,3.58,19.26,3.9,Vertical,Y,OTHER_ANCHOR,78.290139,122.25113600000002,43.960997,73.135243,28.221159000000004,101.338703,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,433.97,433.97,433.97,0.0,0.0,0.0,10092.6,1.5,912,0
GB12TIKS21093339082247,707-62-1895,2018-09-07,Tubing,0.0,75.0,60.0,169.8200073,30.97142792,6.199999809,PACKER_DONNAN,0,0,0,0,0,0,3.58,3.58,2.96,3.9,Vertical,Y,arrowset,84.455802,28.341299,-57.671296,55.515235,15.77385,71.289085,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,375.75,375.75,375.75,0.0,0.0,0.0,10101.9,1.5,404,0
GB83UCPV36851604117027,712-24-7348,2019-09-01,Sucker Rod Pump,0.0,68.0,0.0,112.0,68.59999847,2.5,PACKER_DONNAN,1,1,1,1,0,0,0.7746103,0.61861563,20.74,1.69,Vertical,N,arrowset,21.738649,26.592462,4.863597,9.257165,4.3524660000000015,13.60879,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,870,47.33,47.33,47.33,0.0,0.0,0.0,9895.7,1.25,3180,0
GB22XLXI77250963865129,714-08-4172,2017-08-06,Sucker Rod Pump,0.0,76.0,60.0,144.0,95.16153717,5.900000095,TAC_ABOVE_NIP,0,0,0,0,1,0,3.56,3.61,0.0,17.24,HighTangent,N,OTHER_ANCHOR,74.274753,116.293826,43.155583,134.134715,31.167098,165.30181299999995,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,886,326.39,326.39,245.58,0.0,0.0,0.0,9325.6,1.75,748,0
GB27VMTB12739894621208,714-08-4172,2018-08-12,Tubing,0.0,75.0,60.0,144.0395214,94.57692719,5.8000001910000005,TAC_ABOVE_NIP,0,0,0,0,1,1,2.68,3.61,0.0,17.24,HighTangent,N,OTHER_ANCHOR,94.284244,130.287973,34.835265,111.313158,44.136842,155.45,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,360.22,360.22,92.8,0.0,0.0,0.0,9325.6,1.75,366,0
GB56MMOA65649289726430,715-33-4083,2018-10-02,Tubing,0.0,75.0,60.0,144.03999330000005,99.0,5.900000095,TAC_BELOW_NIP,1,0,0,0,0,0,10.17,10.17,19.27,2.99,Vertical,N,OTHER_ANCHOR,80.187973,105.92096200000002,24.781259,71.030746,79.075288,150.10603400000005,SLICK_SINKER_BARS,False,strategize next-generation users,K,872,294.92,294.92,294.92,0.0,191.43,0.0,10189.6,1.5,294,0
GB31IUNJ75908956125751,715-33-4083,2019-03-01,Tubing,0.0,75.0,60.0,144.03999330000005,95.90000153,5.900000095,TAC_ABOVE_NIP,1,0,0,0,0,0,1.58,10.17,19.27,2.99,Vertical,N,OTHER_ANCHOR,58.492553,54.587929,-6.038042,32.16028,58.201748,90.362028,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,872,305.85,305.85,78.84,0.0,254.58,0.0,10150.1,1.5,142,0
GB85QYHQ21592229773057,717-45-3996,2016-12-14,Tubing,0.0,72.0,0.0,144.0,98.72727203,4.900000095,PACKER_DONNAN,1,0,1,0,0,0,1.81,1.13,20.73,3.0,Vertical,Y,arrowset,64.859125,60.339381,-4.519744,43.318782,3.23714,46.47391,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,150.29,99.69,113.81,0.0,0.0,0.0,10186.3,1.25,909,0
GB90MBCD18286227039528,720-77-7058,2017-11-07,Sucker Rod Pump,0.0,70.0,65.0,168.7758228,93.73809814,3.599999905,TAC_BELOW_NIP,1,0,0,0,0,0,2.59,0.89,17.11,5.89,LowTangent,N,OTHER_ANCHOR,79.517687,90.424925,11.252193,149.72,42.905455,192.625455,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,882,133.94,37.65,114.07,0.0,129.19,0.0,9991.1,1.75,267,0
GB42MAIC25210400264026,720-88-7925,2019-09-03,Sucker Rod Pump,19.0,70.0,0.0,144.0,57.88473129,3.799999952,PACKER_DONNAN,1,1,1,1,0,0,0.6551806,0.5025285420000001,20.77,2.65,Vertical,N,OTHER_PACKER,33.37906,40.647184,7.268125,9.732431,1.6507900000000002,11.381536,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,D,867,42.22,42.22,42.22,0.0,0.0,0.0,8673.2,1.25,2482,0
GB65WJGZ44257180260983,721-37-8009,2019-11-04,Tubing,0.0,80.0,60.0,144.03999330000005,70.48571777,4.900000095,TAC_BELOW_NIP,1,0,0,0,0,0,6.211469,6.211469117999999,17.03,6.1,LowTangent,Y,OTHER_ANCHOR,68.725897,74.016933,5.427377,45.348543,10.197463,55.54600500000001,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,875,247.43,247.43,247.43,0.0,0.0,0.0,9797.2,1.75,1089,0
GB12UQFL69303403527454,723-70-2788,2018-08-20,Tubing,0.0,75.0,60.0,169.8162572,91.78888702,5.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,4.44,4.44,17.15,5.33,LowTangent,N,OTHER_ANCHOR,58.65913000000001,122.231377,61.418099,49.366197,59.739437,109.105634,UNKNOWN,False,strategize next-generation users,SpecialService,872,306.66,306.66,306.66,0.0,193.43,0.0,10089.2,1.5,139,0
GB49WXNK51621685954832,723-70-2788,2018-03-26,Tubing,0.0,75.0,60.0,169.3999939,73.85555267,5.400000095,PACKER_DONNAN,1,0,1,0,0,0,4.44,4.44,20.71,5.33,LowTangent,N,arrowset,74.79839799999998,85.738536,11.376082,68.244376,70.88434000000002,139.076766,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,433.71,433.71,433.71,0.0,0.0,0.0,8117.8,2,908,0
GB43PIDL13806435158784,724-82-6838,2018-10-07,Tubing,0.0,75.0,65.0,169.4299927,81.99230957,5.900000095,TAC_ABOVE_NIP,1,0,0,0,0,0,1.13,1.38,17.16,3.97,Vertical,N,OTHER_ANCHOR,108.198832,223.400767,115.43703,123.617169,65.060325,188.677494,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,146.18,146.18,80.31,0.0,0.0,0.0,9619.6,1.75,394,0
GB53PDYE09917214931273,725-53-0188,2020-02-21,Tubing,0.5,80.0,60.0,168.22000119999996,0.0,6.199999809,TAC_BELOW_NIP,1,0,0,0,0,0,6.2786026,0.0,17.11,27.85,OffLease,N,OTHER_ANCHOR,184.355357,266.028958,79.710217,36.997989,37.858908,74.856897,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,904,671.69,671.69,296.97,0.0,0.0,1664.43,9579.8,1.75,332,0
GB75MUDQ79260997366704,726-35-7544,2018-09-26,Rods,0.0,75.0,60.0,144.0,99.40000153,5.900000095,TAC_ABOVE_NIP,1,1,0,0,0,0,3.7565706,1.833489272,19.5,2.39,Vertical,N,OTHER_ANCHOR,91.839565,204.938261,132.717308,86.153846,82.307692,168.461538,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,902,182.08,100.91,182.08,0.0,0.0,0.0,10303.6,1.75,24,0
GB91YEBP58869534916281,726-35-7544,2019-09-23,Tubing,0.5,75.0,60.0,144.0,93.0,6.099999905,TAC_BELOW_NIP,1,1,0,0,0,0,3.7565706,1.833489272,17.2,2.39,Vertical,N,OTHER_ANCHOR,119.075439,90.287212,-42.77373400000001,159.78051100000005,89.131617,248.912128,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,902,176.76,70.76,176.76,0.0,130.13,0.0,10312.8,2,219,0
GB67LRQM69579336373707,726-35-7544,2019-02-11,Tubing,1.0,75.0,60.0,144.0,98.19999695,5.900000095,TAC_BELOW_NIP,1,1,0,0,0,0,3.7565706,1.833489272,20.11,2.39,Vertical,N,OTHER_ANCHOR,84.445,184.816,98.212917,148.113889,104.242569,252.356458,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,902,208.95,108.66,208.95,0.0,0.0,0.0,10299.3,2,136,0
GB38CCUN06936884465044,726-35-7544,2020-03-05,Rods,0.0,80.0,65.0,144.0,93.0,6.0,TAC_BELOW_NIP,0,0,0,0,0,0,3.7565706,1.833489272,17.19,2.39,Vertical,N,slimline,97.412035,108.514235,3.0253490000000003,169.332907,94.164419,263.497326,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,246.12,108.98,246.12,0.0,0.0,1515.0,10291.9,2,160,0
GB97YKJC47433518818245,726-35-7544,2016-07-04,Sucker Rod Pump,0.0,70.0,60.0,144.0,93.2692337,6.0,TAC_ABOVE_NIP,1,0,1,1,0,0,3.7565706,1.833489272,19.5,2.39,Vertical,N,OTHER_ANCHOR,118.286898,149.331848,30.941809000000006,132.703947,57.773026,190.476974,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,902,195.83,87.75,195.83,0.0,0.0,0.0,10303.6,1.75,276,0
GB76KDTJ25609454116460,726-35-7544,2017-04-29,Tubing,0.0,75.0,60.0,144.0,96.4789505,5.900000095,TAC_ABOVE_NIP,1,1,0,0,0,0,3.7565706,1.833489272,19.5,2.39,Vertical,N,OTHER_ANCHOR,96.334525,117.552555,27.090467,129.040498,60.841121,189.88162,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,902,195.99,87.79,195.99,0.0,0.0,0.0,10303.6,1.75,299,0
GB96ZVLX03755810204150,727-56-2354,2018-08-31,Tubing,0.0,70.0,65.0,151.3736868,90.07142639,6.5,TAC_BELOW_NIP,0,0,0,0,0,0,1.77,1.76,17.1,5.8,LowTangent,N,OTHER_ANCHOR,128.901944,166.800153,40.458323,183.481818,104.927273,288.409091,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,880,162.2,162.2,162.2,0.0,0.0,0.0,8545.7,2,310,0
GB82IINR75401711942693,731-59-3416,2016-09-17,Rods,0.0,75.0,65.0,168.1999969,99.22692108,3.722222328,PACKER_DONNAN,1,0,0,0,0,0,5.794467,3.948397161,20.75,28.7,OffLease,N,OTHER_PACKER,87.716952,120.54619,35.90028,54.093458,60.850467,114.943925,UNKNOWN,False,strategize next-generation users,SpecialService,904,439.11,439.11,439.11,0.0,0.0,0.0,11067.1,1.5,106,0
GB03VZXT41040822993517,731-59-3416,2016-06-02,Sucker Rod Pump,0.0,75.0,65.0,168.1999969,98.71666718,3.5,PACKER_DONNAN,1,0,1,1,0,0,5.794467,3.948397161,20.75,28.7,OffLease,N,OTHER_PACKER,77.890514,179.744531,91.797186,82.325664,66.221239,148.546903,UNKNOWN,False,strategize next-generation users,SpecialService,904,435.24,435.24,435.24,0.0,0.0,0.0,11067.1,1.5,542,0
GB08ZING05688961733546,733-83-7231,2018-10-24,Rods,0.0,80.0,60.0,144.0232608,81.28276062,5.199999809,PACKER_DONNAN,1,0,0,0,0,0,2.248562,2.248562198,20.9,7.1,LowTangent,N,arrowset,72.180499,57.373499,-14.108498999999998,44.475576,18.645013,63.120589,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,881,213.65,213.65,213.65,0.0,0.0,0.0,10155.0,1.75,756,0
GB33YCVY41060649504440,733-83-7231,2019-02-19,Rods,0.0,80.0,66.0,144.03999330000005,78.30000305,5.3000001910000005,PACKER_DONNAN,1,0,0,0,0,0,2.1273363,2.248562198,20.75,7.1,LowTangent,N,arrowset,58.80096500000001,46.436429,-15.539739,25.944224,10.189655,36.133879,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,881,205.12,205.12,132.45,0.0,0.0,0.0,10162.2,1.5,114,0
GB49QNDW34768059717571,736-66-0268,2018-12-05,Rods,0.0,75.0,60.0,169.4299927,73.62380981,5.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,3.3277513999999995,2.721569427,17.15,6.15,LowTangent,N,OTHER_ANCHOR,74.893153,95.143761,20.198423,91.186685,67.353408,158.419493,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,882,247.87,247.87,164.48,0.0,0.0,0.0,10129.8,1.75,334,0
GB12GZAL56527307159667,736-66-0268,2018-01-02,Tubing,0.0,75.0,60.0,169.4299927,93.68636322,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,3.3277513999999995,2.721569427,17.15,6.15,LowTangent,N,OTHER_ANCHOR,87.140474,86.264377,21.867196,123.858209,80.307836,204.166045,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,882,229.19,229.19,229.19,0.0,0.0,0.0,10129.8,1.75,511,0
GB15TJPE36759939596424,739-11-8400,2017-10-13,Rods,0.0,75.0,60.0,144.0,90.80799866,6.400000095,TAC_ABOVE_NIP,1,0,1,0,0,0,3.179418,3.179418086,17.15,5.57,LowTangent,N,OTHER_ANCHOR,70.15929399999999,83.54057,9.238194,89.311987,31.755337,121.067323,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,181.64,181.64,181.64,0.0,125.5,0.0,10159.8,1.75,549,0
GB94KBHF26923051076297,739-11-8400,2016-04-07,Tubing,0.0,76.0,63.0,142.0110497,89.34166718,7.0,TAC_ABOVE_NIP,0,0,1,0,0,0,3.179418,3.179418086,0.0,5.57,LowTangent,N,OTHER_ANCHOR,92.126912,118.442573,28.281941,144.015801,5.489842,149.505643,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,178.71,178.71,178.71,0.0,0.0,0.0,10149.1,1.75,392,0
GB19QMHU94922920271997,746-05-5703,2016-03-29,Tubing,0.0,75.0,60.0,145.5,85.67847443,5.699999809,PACKER_DONNAN,0,0,1,1,0,0,1.78,0.79,20.73,1.48,Vertical,N,OTHER_PACKER,65.86042900000001,103.967217,38.106788,74.161206,13.258494,87.430947,SLICK_SINKER_BARS,False,strategize next-generation users,D,880,80.62,67.22,80.62,0.0,0.0,0.0,10049.3,1.5,2034,0
GB89PIFR32176715724488,746-79-9738,2020-02-05,Sucker Rod Pump,0.0,70.0,60.0,144.0,81.30000305,7.099999905,PACKER_DONNAN,0,0,0,0,1,1,1.77,1.77,20.05,4.33,LowTangent,Y,arrowset,88.26169499999997,36.175795,-177.254575,68.9779,18.46703,87.44493,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,143.89,143.89,143.89,0.0,0.0,0.0,9464.3,1.75,602,0
GB34YAZO91308321764609,747-27-0195,2017-11-02,Tubing,0.0,75.0,60.0,144.0396721,74.02222443,5.976190567000001,TAC_ABOVE_NIP,0,0,0,0,1,0,2.1578913,1.325090206,17.13,1.72,Vertical,Y,OTHER_ANCHOR,124.511362,148.319252,39.443798,169.197674,42.127907,211.325581,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,138.98,123.25,138.98,0.0,0.0,0.0,9672.6,1.75,249,0
GB54WONU57796369781919,747-27-0195,2017-02-23,Tubing,0.0,75.0,60.0,144.0,80.79230499,5.400000095,TAC_ABOVE_NIP,0,0,0,0,1,0,2.1578913,1.325090206,17.13,1.72,Vertical,Y,OTHER_ANCHOR,101.737596,246.68279,155.727649,196.920063,48.706897,245.626959,SLICK_SINKER_BARS,False,incentivize vertical systems,SpecialService,886,152.32,120.25,152.32,0.0,0.0,0.0,9672.6,1.75,588,0
GB22ZIDP59173324644196,747-27-0195,2018-04-24,Tubing,0.0,75.0,60.0,144.03999330000005,73.89333344,6.0,TAC_ABOVE_NIP,0,0,0,0,1,1,2.1578913,1.325090206,17.13,1.72,Vertical,Y,OTHER_ANCHOR,145.544576,250.012373,107.338652,141.219101,23.275281,164.494382,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,149.16,121.33,149.16,0.0,0.0,0.0,9672.6,1.75,170,0
GB87FUHC09717231546760,747-27-0195,2020-04-07,Tubing,0.0,80.0,65.0,144.03999330000005,99.0,6.0,TAC_ABOVE_NIP,0,0,0,0,0,0,2.1578913,1.325090206,17.13,1.72,Vertical,Y,OTHER_ANCHOR,27.456364,13.810408,4.827143,0.009184,18.503265,18.512449,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,181.57,138.45,181.57,0.0,0.0,0.0,9672.6,1.75,46,0
GB59IWEM83054479059798,747-27-0195,2020-02-20,Sucker Rod Pump,0.0,80.0,65.0,144.03999330000005,96.30000305,6.0,TAC_ABOVE_NIP,0,0,0,0,1,1,2.1578913,1.325090206,17.13,1.72,Vertical,Y,OTHER_ANCHOR,78.262493,156.86359199999995,81.471408,76.3292,14.820857,91.150057,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,158.27,128.9,158.27,0.0,0.0,0.0,9672.6,1.75,335,0
GB16WKDN09256753465221,748-81-3986,2018-05-04,Tubing,0.0,75.0,65.0,169.4299927,95.64375305,5.199999809,TAC_ABOVE_NIP,1,0,0,0,0,0,2.95,2.39,17.12,6.66,LowTangent,N,OTHER_ANCHOR,115.632833,103.368026,-5.949353,128.106796,95.097087,223.203883,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,901,277.96,233.43,277.96,0.0,0.0,0.0,9939.8,1.75,296,0
GB04UODP33152428109572,748-81-3986,2017-07-05,Tubing,0.0,75.0,65.0,169.4299927,96.03749847,4.718182087,TAC_ABOVE_NIP,1,0,0,0,0,0,2.95,2.39,17.12,6.66,LowTangent,N,OTHER_ANCHOR,203.352548,298.859711,102.06,260.920103,177.561856,438.481959,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,438.73,373.45,438.73,0.0,0.0,0.0,9939.8,1.75,372,0
GB10RGPC66272889022032,753-41-1942,2016-04-13,Sucker Rod Pump,0.0,80.0,60.0,144.0,91.93571472,6.0,PACKER_DONNAN,0,0,1,0,0,0,1.81,1.76,20.69,5.82,LowTangent,N,arrowset,74.491197,143.974353,63.433593,81.089136,38.222841,119.311978,SLICK_SINKER_BARS,False,strategize next-generation users,D,882,143.28,143.28,143.28,0.0,0.0,0.0,10197.4,1.5,349,0
GB03NDGR06183335981454,753-41-1942,2018-06-16,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.22174072,6.0,TAC_ABOVE_NIP,1,1,0,0,0,0,1.81,1.76,19.24,5.82,LowTangent,N,OTHER_ANCHOR,72.56109599999998,71.861373,-1.551136,52.54444399999999,33.592593,86.137037,SLICK_SINKER_BARS,False,strategize next-generation users,D,882,145.77,121.13,145.77,0.0,0.0,0.0,10212.6,1.5,760,0
GB73VPSN16507144453283,754-07-2342,2020-01-01,Sucker Rod Pump,0.0,80.0,65.0,168.0200043,85.0,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,3.2,2.37,17.07,14.5,HighTangent,Y,OTHER_ANCHOR,115.098272,196.828306,80.912757,280.762963,101.628807,382.39177,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,884,609.65,609.65,609.65,0.0,0.0,0.0,7760.0,2,201,0
GB96LXEU73222250511876,754-10-5440,2019-01-31,Tubing,110.0,75.0,65.0,144.1999969,96.87825775,4.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,3.59,3.59,17.12,2.7,Vertical,N,OTHER_ANCHOR,83.534915,234.203996,152.470335,97.976211,20.419335,118.395545,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,882,107.32,107.32,107.32,0.0,120.0,0.0,10001.9,1.5,504,0
GB87NVPS58819480772856,754-10-5440,2017-08-01,Tubing,0.0,75.0,65.0,144.1956626,99.47200012,4.699999809,TAC_ABOVE_NIP,1,0,0,0,0,0,3.59,3.59,17.12,2.7,Vertical,N,OTHER_ANCHOR,94.896552,140.172414,45.275862,144.463557,28.419825,172.883382,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,882,119.82,119.82,119.82,0.0,0.0,0.0,10108.2,1.75,324,0
GB97MKAA03599130750478,754-91-5422,2018-09-08,Rods,0.0,75.0,60.0,169.3999939,86.7555542,6.400000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.7413151000000002,1.741315112,0.0,4.27,LowTangent,N,OTHER_ANCHOR,100.798939,134.95553,32.823759,136.45864699999998,96.887218,233.345865,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,901,362.98,164.36,164.36,0.0,0.0,0.0,10193.4,1.75,122,0
GB36JSOL68432103167782,754-91-5422,2020-02-04,Rods,0.0,75.0,60.0,169.3999939,93.59999847,6.400000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.7413151000000002,1.741315112,0.0,4.27,LowTangent,N,OTHER_ANCHOR,107.322419,102.368495,-5.464347,76.467321,66.494875,142.962196,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,901,326.39,150.48,150.48,0.0,0.0,0.0,10193.4,1.5,514,0
GB65VMCY03805074462904,754-91-5422,2018-05-07,Tubing,0.0,75.0,60.0,169.3999939,77.36923218,6.400000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.7413151000000002,1.741315112,0.0,4.27,LowTangent,N,OTHER_ANCHOR,84.697885,138.139515,53.431404,134.812227,94.323144,229.135371,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,901,287.01,166.92,166.92,0.0,0.0,0.0,10199.0,1.75,221,0
GB67UQOA34116906200431,754-91-5422,2017-09-25,Tubing,0.0,75.0,60.0,169.3999939,93.58333588,6.099999905,TAC_ABOVE_NIP,1,0,1,0,0,0,2.8340034,1.741315112,0.0,4.27,LowTangent,N,OTHER_ANCHOR,116.756702,169.293083,52.740435,164.189189,118.456456,282.645646,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,269.04,156.38,269.04,0.0,0.0,0.0,9894.0,1.75,632,0
GB92UKZA87381408536075,755-24-5773,2016-05-10,Tubing,0.0,72.0,0.0,169.3999939,88.09999847,5.8000001910000005,TAC_ABOVE_NIP,0,0,0,0,0,0,3.85,3.11,19.72,2.2,Vertical,N,OTHER_ANCHOR,82.55287,162.791541,80.238671,111.450151,31.960725,143.410876,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,881,336.65,336.65,336.65,0.0,0.0,0.0,10305.6,1.5,320,0
GB49GTYL91041507763389,755-57-3548,2017-04-26,Tubing,0.0,80.0,60.0,144.0,81.64545441,5.8000001910000005,PACKER_DONNAN,1,0,1,0,0,0,2.84,2.84,19.21,10.1,HighTangent,N,arrowset,68.057412,77.489937,9.416775,92.914787,20.209273,113.12406,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,884,296.65,296.65,296.65,0.0,0.0,0.0,10319.3,1.75,786,0
GB63OAAH76340716102149,764-44-5731,2020-03-17,Tubing,0.0,85.0,60.0,144.03999330000005,60.85454559,5.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,0.9648877,0.567641036,17.14,1.83,Vertical,N,OTHER_ANCHOR,73.999197,61.628085,-8.733535,70.434044,13.818183,84.252227,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,61.8,45.45,61.8,0.0,0.0,0.0,9394.7,1.75,1076,0
GB91DPHT80963795328631,764-44-5731,2017-04-04,Sucker Rod Pump,0.0,76.0,60.0,143.75798319999996,58.09999847,6.3000001910000005,TAC_ABOVE_NIP,1,0,1,0,0,0,0.9648877,0.567641036,17.12,1.83,Vertical,N,OTHER_ANCHOR,75.19515,88.666223,13.471073,73.96159300000002,24.974395,98.935989,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,60.34,57.2,60.34,0.0,0.0,0.0,8537.0,1.75,598,0
GB47NLXD09551991893198,767-87-9909,2017-05-04,Tubing,0.0,75.0,60.0,168.0,80.69999695,5.5,TAC_ABOVE_NIP,1,0,1,0,0,0,2.2161858,2.2161858690000003,17.2,3.36,Vertical,N,OTHER_ANCHOR,117.03354,162.066316,45.617082,99.791762,39.535469,139.327231,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,243.62,243.62,243.62,0.0,0.0,0.0,10097.5,1.75,818,0
GB68FYKF57183710753894,772-78-1957,2018-06-05,Rods,0.0,75.0,60.0,169.4299927,96.35714722,6.400000095,TAC_ABOVE_NIP,1,0,0,0,0,0,2.46,2.46,17.1,10.41,HighTangent,N,OTHER_ANCHOR,115.802396,94.162375,-22.275613,119.611227,120.781705,240.392931,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,904,305.94,305.94,305.94,0.0,0.0,0.0,9852.0,2,470,0
GB22TCNE53396052431696,772-78-1957,2017-02-19,Sucker Rod Pump,0.0,70.0,60.0,169.4299927,97.30000305,6.5,NOSEP_PACKER,1,0,0,0,0,0,2.46,2.46,0.0,10.41,HighTangent,N,hornet,135.523322,109.911216,-25.232492,142.791246,164.010101,306.801347,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,904,288.57,288.57,288.57,0.0,0.0,0.0,10287.8,1.75,286,0
GB53XCJN61963027801166,773-51-9505,2018-09-18,Sucker Rod Pump,0.0,70.0,65.0,168.2599945,99.69999695,0.0,NOSEP_PACKER,0,0,0,0,0,0,3.52,1.89,0.0,6.09,LowTangent,N,hornet,218.28736400000003,147.449804,-140.028788,319.348485,224.280303,543.628788,UNKNOWN,False,mesh enterprise portals,SpecialService,884,246.33,236.82,246.33,0.0,0.0,0.0,9783.9,2,132,0
GB36MBLB96797644068431,773-84-4401,2020-04-07,Tubing,0.0,80.0,65.0,168.0200043,99.0,6.0,TAC_BELOW_NIP,0,0,0,0,0,0,2.68,2.34,17.1,6.95,LowTangent,N,OTHER_ANCHOR,79.173585,70.975472,-0.197857,45.879821,26.143214,72.023036,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,884,255.89,255.89,120.16,0.0,0.0,1478.26,9035.3,2,47,0
